x,y,z
992.59,15.00,-697.38
-1024.74,21.00,-667.38
-995.50,21.00,-667.38
-966.26,20.00,-667.38
-937.03,19.00,-667.38
-907.79,18.00,-667.38
-878.55,18.00,-667.38
-849.32,18.00,-667.38
-820.08,17.00,-667.38
-790.84,16.00,-667.38
-761.61,15.00,-667.38
-732.37,16.00,-667.38
-703.13,18.00,-667.38
-673.90,17.00,-667.38
-644.66,15.00,-667.38
-615.42,15.00,-667.38
-586.19,15.00,-667.38
-556.95,13.00,-667.38
-527.71,13.00,-667.38
-498.48,12.00,-667.38
-469.24,11.00,-667.38
-440.00,11.00,-667.38
-410.77,13.00,-667.38
-381.53,14.00,-667.38
-352.29,15.00,-667.38
-323.06,14.00,-667.38
-293.82,11.00,-667.38
-264.58,11.00,-667.38
-235.35,11.00,-667.38
-206.11,12.00,-667.38
-176.87,15.00,-667.38
-147.64,16.00,-667.38
-118.40,15.00,-667.38
-89.16,15.00,-667.38
-59.93,15.00,-667.38
-30.69,15.00,-667.38
-1.45,16.00,-667.38
27.78,17.00,-667.38
57.02,15.00,-667.38
86.26,16.00,-667.38
115.49,16.00,-667.38
144.73,16.00,-667.38
173.97,16.00,-667.38
203.20,16.00,-667.38
232.44,16.00,-667.38
261.68,16.00,-667.38
290.91,17.00,-667.38
320.15,18.00,-667.38
349.39,17.00,-667.38
378.62,17.00,-667.38
407.86,16.00,-667.38
437.10,15.00,-667.38
466.33,14.00,-667.38
495.57,14.00,-667.38
524.81,15.00,-667.38
554.04,14.00,-667.38
583.28,13.00,-667.38
612.52,11.00,-667.38
641.75,10.00,-667.38
670.99,11.00,-667.38
700.23,13.00,-667.38
729.46,13.00,-667.38
758.70,13.00,-667.38
787.94,14.00,-667.38
817.17,13.00,-667.38
846.41,12.00,-667.38
875.65,13.00,-667.38
904.88,16.00,-667.38
934.12,17.00,-667.38
963.36,15.00,-667.38
992.59,15.00,-667.38
-1024.74,22.00,-637.38
-995.50,22.00,-637.38
-966.26,22.00,-637.38
-937.03,21.00,-637.38
-907.79,19.00,-637.38
-878.55,17.00,-637.38
-849.32,17.00,-637.38
-820.08,16.00,-637.38
-790.84,17.00,-637.38
-761.61,16.00,-637.38
-732.37,17.00,-637.38
-703.13,17.00,-637.38
-673.90,16.00,-637.38
-644.66,15.00,-637.38
-615.42,15.00,-637.38
-586.19,15.00,-637.38
-556.95,14.00,-637.38
-527.71,13.00,-637.38
-498.48,12.00,-637.38
-469.24,10.00,-637.38
-440.00,10.00,-637.38
-410.77,12.00,-637.38
-381.53,13.00,-637.38
-352.29,14.00,-637.38
-323.06,14.00,-637.38
-293.82,12.00,-637.38
-264.58,10.00,-637.38
-235.35,10.00,-637.38
-206.11,12.00,-637.38
-176.87,14.00,-637.38
-147.64,15.00,-637.38
-118.40,16.00,-637.38
-89.16,16.00,-637.38
-59.93,17.00,-637.38
-30.69,17.00,-637.38
-1.45,18.00,-637.38
27.78,18.00,-637.38
57.02,18.00,-637.38
86.26,17.00,-637.38
115.49,17.00,-637.38
144.73,16.00,-637.38
173.97,17.00,-637.38
203.20,17.00,-637.38
232.44,16.00,-637.38
261.68,16.00,-637.38
290.91,17.00,-637.38
320.15,17.00,-637.38
349.39,17.00,-637.38
378.62,16.00,-637.38
407.86,15.00,-637.38
437.10,14.00,-637.38
466.33,15.00,-637.38
495.57,15.00,-637.38
524.81,14.00,-637.38
554.04,14.00,-637.38
583.28,13.00,-637.38
612.52,11.00,-637.38
641.75,9.00,-637.38
670.99,9.00,-637.38
700.23,10.00,-637.38
729.46,10.00,-637.38
758.70,10.00,-637.38
787.94,11.00,-637.38
817.17,12.00,-637.38
846.41,11.00,-637.38
875.65,13.00,-637.38
904.88,15.00,-637.38
934.12,16.00,-637.38
963.36,16.00,-637.38
992.59,16.00,-637.38
-1024.74,24.00,-607.38
-995.50,24.00,-607.38
-966.26,23.00,-607.38
-937.03,21.00,-607.38
-907.79,19.00,-607.38
-878.55,18.00,-607.38
-849.32,18.00,-607.38
-820.08,18.00,-607.38
-790.84,18.00,-607.38
-761.61,17.00,-607.38
-732.37,15.00,-607.38
-703.13,14.00,-607.38
-673.90,15.00,-607.38
-644.66,15.00,-607.38
-615.42,14.00,-607.38
-586.19,13.00,-607.38
-556.95,13.00,-607.38
-527.71,13.00,-607.38
-498.48,11.00,-607.38
-469.24,9.00,-607.38
-440.00,9.00,-607.38
-410.77,11.00,-607.38
-381.53,12.00,-607.38
-352.29,14.00,-607.38
-323.06,14.00,-607.38
-293.82,13.00,-607.38
-264.58,13.00,-607.38
-235.35,13.00,-607.38
-206.11,13.00,-607.38
-176.87,14.00,-607.38
-147.64,15.00,-607.38
-118.40,16.00,-607.38
-89.16,16.00,-607.38
-59.93,16.00,-607.38
-30.69,18.00,-607.38
-1.45,18.00,-607.38
27.78,18.00,-607.38
57.02,18.00,-607.38
86.26,18.00,-607.38
115.49,18.00,-607.38
144.73,18.00,-607.38
173.97,18.00,-607.38
203.20,18.00,-607.38
232.44,16.00,-607.38
261.68,16.00,-607.38
290.91,16.00,-607.38
