x,y,z
-481.07,40.00,-613.53
-451.82,40.00,-613.53
-422.58,39.00,-613.53
-393.34,38.00,-613.53
-364.09,39.00,-613.53
-334.85,40.00,-613.53
-305.60,41.00,-613.53
-276.36,42.00,-613.53
-247.12,42.00,-613.53
-217.87,43.00,-613.53
-188.63,47.00,-613.53
-159.39,49.00,-613.53
-130.14,49.00,-613.53
-100.90,47.00,-613.53
-71.65,47.00,-613.53
-42.41,50.00,-613.53
-13.17,51.00,-613.53
16.08,51.00,-613.53
45.32,51.00,-613.53
74.57,52.00,-613.53
103.81,52.00,-613.53
133.05,51.00,-613.53
162.30,52.00,-613.53
191.54,53.00,-613.53
220.79,52.00,-613.53
250.03,52.00,-613.53
279.27,51.00,-613.53
308.52,52.00,-613.53
337.76,53.00,-613.53
367.00,52.00,-613.53
396.25,52.00,-613.53
425.49,52.00,-613.53
454.74,53.00,-613.53
483.98,56.00,-613.53
513.22,57.00,-613.53
542.47,57.00,-613.53
571.71,58.00,-613.53
600.96,58.00,-613.53
630.20,57.00,-613.53
659.44,57.00,-613.53
688.69,57.00,-613.53
717.93,59.00,-613.53
747.18,60.00,-613.53
776.42,60.00,-613.53
805.66,61.00,-613.53
834.91,62.00,-613.53
864.15,62.00,-613.53
893.39,63.00,-613.53
922.64,63.00,-613.53
951.88,64.00,-613.53
981.13,66.00,-613.53
-1007.46,38.00,-583.53
-978.21,39.00,-583.53
-948.97,40.00,-583.53
-919.73,40.00,-583.53
-890.48,38.00,-583.53
-861.24,36.00,-583.53
-831.99,35.00,-583.53
-802.75,34.00,-583.53
-773.51,35.00,-583.53
-744.26,36.00,-583.53
-715.02,40.00,-583.53
-685.77,40.00,-583.53
-656.53,39.00,-583.53
-627.29,39.00,-583.53
-598.04,40.00,-583.53
-568.80,40.00,-583.53
-539.56,39.00,-583.53
-510.31,38.00,-583.53
-481.07,35.00,-583.53
-451.82,35.00,-583.53
-422.58,35.00,-583.53
-393.34,35.00,-583.53
-364.09,35.00,-583.53
-334.85,37.00,-583.53
-305.60,38.00,-583.53
-276.36,41.00,-583.53
-247.12,43.00,-583.53
-217.87,44.00,-583.53
-188.63,46.00,-583.53
-159.39,48.00,-583.53
-130.14,48.00,-583.53
-100.90,47.00,-583.53
-71.65,47.00,-583.53
-42.41,49.00,-583.53
-13.17,50.00,-583.53
16.08,51.00,-583.53
45.32,51.00,-583.53
74.57,51.00,-583.53
103.81,51.00,-583.53
133.05,52.00,-583.53
162.30,51.00,-583.53
191.54,52.00,-583.53
220.79,53.00,-583.53
250.03,52.00,-583.53
279.27,51.00,-583.53
308.52,52.00,-583.53
337.76,52.00,-583.53
367.00,51.00,-583.53
396.25,51.00,-583.53
425.49,53.00,-583.53
454.74,55.00,-583.53
483.98,57.00,-583.53
513.22,57.00,-583.53
542.47,57.00,-583.53
571.71,58.00,-583.53
600.96,58.00,-583.53
630.20,58.00,-583.53
659.44,58.00,-583.53
688.69,59.00,-583.53
717.93,61.00,-583.53
747.18,62.00,-583.53
